_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,target
10066b0cc8067c1c583ced696c1fb401,54,admin.,divorced,university.degree,no,no,no,cellular,aug,fri,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
224b51745317978caf9dbf62d2b1a864,57,housemaid,married,basic.4y,no,no,yes,telephone,may,wed,221,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
a77cd9c1d0a8948f8431f722df3dca64,54,retired,married,basic.4y,no,no,yes,cellular,oct,thu,164,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,1
6d9e7462294268f18e2aa8c61f0dbd54,32,management,married,university.degree,no,yes,no,cellular,may,wed,129,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.281,5099.1,0
cb596fa88527f42ac456bf9b4849d002,55,technician,married,basic.6y,no,yes,no,telephone,may,tue,452,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
91b7400e99fbe43e8cf8a0f51417f6cc,27,services,married,professional.course,no,yes,no,telephone,may,mon,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
0df56810305689abb5857653d4a53f62,31,admin.,single,high.school,no,no,no,cellular,may,thu,433,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
3d37ad1747872545e5f593d3e4c1482a,39,admin.,single,university.degree,no,yes,no,cellular,jul,mon,589,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
cb9f6f978a4a3020b0b7923b38936f1b,40,technician,married,professional.course,no,yes,no,cellular,aug,mon,256,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
994714b25cd84b461675e09cdbaee2b9,49,housemaid,divorced,basic.6y,no,yes,no,telephone,jun,wed,85,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
bb334baac2f3846e7343e1132a261aa5,26,admin.,married,university.degree,no,yes,yes,telephone,may,fri,13,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
d97f4b56cb0424b8e62be3b38c047a9c,47,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,40,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0
d03237300d352783feba64107297fa16,38,admin.,single,basic.9y,no,no,yes,telephone,jun,fri,111,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
4968d48a4b2736bdf1754e9e217ef93d,41,blue-collar,married,basic.9y,no,yes,no,cellular,nov,mon,238,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
109e96e557137c2132d143619052e8aa,33,services,married,high.school,unknown,no,no,telephone,may,mon,164,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
1811c4409cde6dc895b7d64dc955f8a5,40,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
8b2fdd3018ec2ca34201a005160b089d,53,technician,married,professional.course,unknown,yes,yes,cellular,aug,wed,276,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
b8d6ff163e975695615dcb5144480d71,36,blue-collar,single,basic.9y,no,yes,no,cellular,nov,tue,67,2,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
2302c0017ee5d6cf81d7e0afbe92bd1b,67,unknown,divorced,unknown,unknown,yes,no,cellular,sep,wed,220,2,6,2,success,-1.1,94.199,-37.5,0.88,4963.6,1
7d996bf4f5cabff709d7110b15590206,38,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,70,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
c44fa03385c667eb19f7e2a5da6fe6df,31,technician,single,university.degree,no,no,no,cellular,aug,mon,249,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
7e493d1b27d3ba545ade49f071566a81,61,management,married,university.degree,no,no,no,cellular,sep,fri,105,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.741,5017.5,0
a257ed2795533b6d6e7ea466128c5c10,30,admin.,married,high.school,no,no,no,cellular,nov,tue,157,1,999,1,failure,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
f4c0c5f37cf8bcd59f629b0b23884ac9,50,admin.,married,high.school,unknown,no,no,telephone,may,tue,178,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
31791c9456f76b4315912df82b76bf0b,48,admin.,divorced,basic.9y,no,no,no,cellular,jul,tue,1424,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,1
bac07e925602db1fe48a867c5f81deac,46,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
d584d773b0e3a0df1d604729dac93e3d,51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
aad4e55f0ea406a15666c10e316c3131,24,student,single,high.school,no,yes,no,cellular,may,wed,173,1,999,3,failure,-1.8,93.876,-40.0,0.672,5008.7,0
53e23f4761d06ca8c556d41524dc9056,30,admin.,married,university.degree,no,yes,no,cellular,aug,mon,618,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
2b2f9ab2d15e5db7763fd7e12f80c531,27,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,36,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
92eebd8b3423f9e2510ed74d5d77b21f,54,admin.,married,high.school,no,yes,yes,cellular,aug,wed,19,13,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
f02fcd7eceeb1c44b6d326cfda46b693,48,management,married,high.school,no,no,no,cellular,jul,tue,705,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
45b0e4fa6e95778b904846be6845837d,51,management,married,university.degree,no,no,yes,telephone,nov,fri,13,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
7edbfc6b2901cf79f215301d729b3858,48,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,63,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
6296dd28b61ea884846ac0b39da29971,47,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,20,18,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
b8efdcac73931959e186cc5814f29708,31,self-employed,single,university.degree,no,no,no,cellular,apr,thu,210,1,999,0,nonexistent,-1.8,93.749,-34.6,0.659,5008.7,1
fa72ec528f643695f008b42a3b62c3e2,47,technician,divorced,high.school,no,no,no,cellular,jul,thu,202,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
55c3bf7b06f3f987ab495ba254abceb6,48,unemployed,married,professional.course,unknown,yes,yes,telephone,nov,fri,83,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0
cffec7b5c9f3b423b4a4558c3268b63f,38,self-employed,married,professional.course,no,no,no,cellular,jul,wed,350,7,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,0
2bde722e641daf9f7d20cdf352beda9f,38,student,single,unknown,no,yes,yes,cellular,aug,tue,158,2,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.838,5076.2,0
d466c4c397425a8d3c400e7926e1f28b,54,blue-collar,married,basic.9y,no,yes,no,cellular,aug,tue,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
f9c8f934a772e618987b2bc5fa9054ff,31,blue-collar,married,basic.6y,no,yes,no,cellular,nov,fri,65,3,999,0,nonexistent,-3.4,92.649,-30.1,0.718,5017.5,0
c7bc744f65a7e0005bfa7e11796fc9e5,45,management,married,high.school,unknown,yes,no,cellular,aug,wed,228,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
cf3f1574a8d51f9ed75acb6dc29230e3,71,self-employed,married,university.degree,no,yes,no,cellular,apr,thu,78,2,5,1,success,-1.8,93.075,-47.1,1.365,5099.1,0
d24b78f1386beb0c936bc896969ce62f,50,housemaid,married,basic.4y,unknown,no,no,cellular,jul,thu,223,8,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
5ac5ad49e34c6d0f88ea086577a7bd32,27,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,324,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.958,5228.1,0
6bde28146b498d61b077ebbfbef0e234,30,blue-collar,single,professional.course,no,no,no,cellular,may,tue,165,1,999,1,failure,-1.8,93.876,-40.0,0.6679999999999999,5008.7,0
e94d84b4f2643de24bd7c15d38fad27f,33,blue-collar,married,basic.6y,no,no,no,telephone,jul,wed,292,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
c8293e00c6696ed250301232f5fe9436,39,blue-collar,married,basic.6y,no,no,no,telephone,may,fri,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0
211d25d662e19cf189df8856df97d54a,32,admin.,single,university.degree,no,yes,yes,cellular,aug,mon,326,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
1ec1b1687865c3c64485e7863017206b,31,management,single,university.degree,no,no,no,cellular,nov,tue,82,2,999,0,nonexistent,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
dbf0c74851793f702207475af0909e09,32,admin.,married,university.degree,no,no,no,telephone,jun,fri,18,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
1c58e2c3ab8b885b5d064e98be797844,29,technician,single,professional.course,no,no,no,cellular,aug,mon,165,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0
6afa9ee8ab7c648ff45e6c8982cd8e00,67,retired,married,professional.course,no,no,no,cellular,sep,fri,116,2,999,0,nonexistent,-1.1,94.199,-37.5,0.883,4963.6,0
55215e8f92d35f26cca06fa9d5d221e9,34,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,311,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
503d4b76eee4474eb0b7f4c3f2cd1d55,38,technician,single,professional.course,no,no,no,cellular,sep,thu,430,4,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,1
e2fabd541442ebe16c5ed60dda7ce253,21,student,single,unknown,no,no,no,telephone,jul,thu,250,1,12,1,success,-1.7,94.215,-40.3,0.81,4991.6,1
d7853e68109737be2afc2400b2b8add2,34,management,married,university.degree,unknown,yes,no,cellular,may,thu,383,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
f0cec19bb9f66d2eb0ea7a0ea420c6c8,29,admin.,single,university.degree,unknown,no,no,cellular,aug,fri,88,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
835e564d8ae6f8885cfda8ae6cca1cab,49,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,429,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
0bd70526cef9780056b39937fa4ec4ac,41,admin.,married,high.school,no,yes,no,cellular,may,tue,181,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
d88ba62bccc3e1f03821481428fc1106,48,services,married,high.school,no,yes,yes,cellular,jun,tue,217,3,999,0,nonexistent,-2.9,92.963,-40.8,1.286,5076.2,0
70ef04e1050ae8ac0512760be2441413,44,admin.,married,university.degree,no,yes,no,cellular,jun,fri,133,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,0
caaf1e1ac4d5458d4dbced77324adb22,34,technician,single,university.degree,no,yes,yes,cellular,jul,tue,113,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
5c6cf95afbacc6303961780660e5c050,32,admin.,divorced,university.degree,no,yes,no,cellular,aug,tue,66,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
2c3e2ea23b2efb0fb7c98820ad558e18,53,admin.,married,basic.9y,no,no,no,telephone,may,wed,35,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1585a5ba1cbc002ddb0d42cab02a616b,30,services,single,basic.9y,no,yes,no,cellular,jul,wed,22,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
f2b48d5df957eefca45241c861db3108,32,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,140,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
ade5b10bd43677948ef24f192c63a3c0,50,housemaid,married,basic.9y,unknown,unknown,unknown,telephone,may,wed,66,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
29794a69b41d3403f6ae8f463f4369dd,50,technician,married,professional.course,no,no,no,telephone,may,fri,121,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0
5f6e5f0757ff84de917774fb733ab686,37,services,divorced,high.school,no,no,no,cellular,may,thu,36,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
714b92f5efce3927c9b4749fc7b68759,39,unemployed,divorced,basic.9y,unknown,no,no,telephone,jun,fri,638,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
95b187b5982a2bb43bf6c2b167bb0669,44,blue-collar,married,basic.4y,unknown,no,no,telephone,may,thu,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
fef3e228462d9cc2c7c6719e1361db3c,47,technician,married,high.school,unknown,yes,no,cellular,aug,fri,152,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
28840766f7d339b8464bebe7527f2bf4,38,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,310,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
53dac218a15105fabf1042ca25e05e6c,43,management,married,university.degree,no,no,no,cellular,nov,mon,55,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
1b7807d214ce793eb85331415a396779,32,admin.,married,high.school,no,no,no,telephone,may,mon,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
b447d33f2b13c99d59e0fa8e80871b01,30,services,married,high.school,no,yes,no,cellular,jul,tue,1344,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,1
29869d7fbbe95be8b54dadda1dfa07c6,60,retired,married,basic.6y,unknown,no,no,cellular,jul,fri,95,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
70771bc09812509d3028b8892066e014,41,admin.,divorced,high.school,no,yes,no,cellular,aug,fri,174,1,4,3,failure,-1.7,94.027,-38.3,0.905,4991.6,1
8a3162671d6fa38a659ecc1573e334ac,42,management,married,university.degree,no,yes,no,cellular,sep,wed,232,1,3,2,success,-1.1,94.199,-37.5,0.8859999999999999,4963.6,1
f19d40e5646125dbb2b291abb5d4b602,43,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,tue,141,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
dad727f9e5b5ee5b98b756dd31174227,36,entrepreneur,married,high.school,no,no,yes,telephone,jun,thu,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
017b1d53a79b1904908e4f4265a0958f,38,technician,single,high.school,unknown,yes,yes,cellular,may,thu,754,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
eb14ebe105d392d44dd587499a9a4a1d,36,technician,single,unknown,no,yes,no,cellular,jul,tue,1046,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
9a08edcec3750384c3d2b11d0976dc2f,42,blue-collar,single,basic.6y,no,no,no,cellular,may,tue,482,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,0
a61c662229f79ee36dea84fcbe1cd3a3,32,management,divorced,university.degree,no,no,no,cellular,jul,tue,131,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,0
8d5c4a7b8511cc6c49a1ee69f900007a,25,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,tue,138,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
a2123aaea9945bd69840c8a02b49b1ec,58,housemaid,married,high.school,unknown,unknown,unknown,telephone,jun,fri,153,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
e29fb5720868aebe4fbdf2d414ff2f73,35,technician,divorced,unknown,no,yes,yes,telephone,may,wed,432,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
e92421d8c1816ff5608f7aac84de3fcb,58,blue-collar,married,high.school,no,yes,no,telephone,jun,tue,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
a538290fd39f8061c3ff45c8088a5bed,49,admin.,divorced,high.school,no,no,no,cellular,jul,fri,203,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
c5e4a5567002ea28de30f6cf72f22a1f,49,admin.,married,university.degree,no,yes,no,cellular,may,fri,105,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2590000000000001,5099.1,0
06a5daad764039f88bca7f2538274131,52,admin.,divorced,high.school,no,no,no,cellular,jul,fri,87,5,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
46528c3d3ef87adfd2ac74101398c1a3,24,services,single,high.school,no,yes,yes,telephone,jun,mon,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
8f75ba681afe38edc85ae3e9bfb2047f,37,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,fri,216,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,0
c580b2b19bb2561d77f4da59cdea2907,39,management,married,university.degree,no,no,no,telephone,may,tue,15,10,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
83166a7395b98c3042a69528ce97ac9c,31,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,159,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
b18b2ec0f83ab1ebf9ff7f43de6decba,73,retired,married,basic.9y,no,no,no,cellular,aug,fri,239,1,15,1,success,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,0
57ae6cb83830827ca8395cc961ccecae,44,technician,divorced,basic.9y,unknown,no,no,telephone,may,tue,472,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
cabd277c56b2161d70c5cb282cada9a3,34,admin.,married,university.degree,no,no,no,telephone,may,tue,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
14fa22b3faf2cc440911fc3a915d490f,37,admin.,single,university.degree,unknown,yes,yes,cellular,aug,mon,170,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
417c67707ad8fbb5300140892c8666cc,46,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
029bb629a839ca4a97e0dd9cb3bbefec,56,admin.,married,university.degree,no,no,yes,cellular,jul,fri,188,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,0
8f9b2560ad3a0fed7a73a734865a10f8,47,blue-collar,divorced,basic.4y,no,no,yes,telephone,jun,wed,450,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
b899f9c4b022f2e54de9d8031095c1d5,26,entrepreneur,single,high.school,no,yes,no,cellular,apr,fri,707,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,1
e506af0bf1e37e81a183dccacf05ac79,37,blue-collar,married,basic.9y,no,no,yes,cellular,apr,mon,116,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
e62cc033372318d8d2c3827911c1dcef,34,admin.,married,university.degree,no,yes,no,cellular,may,wed,95,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.27,5099.1,0
41118013f7008f61c9e3d462254164dd,48,technician,married,professional.course,no,yes,no,cellular,jul,thu,21,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.968,5228.1,0
a7c3893fa19783c26c15cdd89be92caa,54,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,159,2,4,1,success,-0.1,93.2,-42.0,4.12,5195.8,0
6a6d074ad551e575bfff6ff8b0d8d70b,34,technician,married,university.degree,no,yes,no,telephone,may,thu,309,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
7a752e226db04684ec86ae93c09419e8,43,admin.,married,university.degree,no,no,yes,cellular,aug,tue,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
da7dbce9cc8a85b4bbda36483dc0b48f,35,services,married,high.school,unknown,yes,no,cellular,may,tue,31,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
3513b25989e6fac86efca04ab1c581f1,56,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,135,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
7726ffd94f9d33e97c53151d254ccb5c,34,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,47,5,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0
0314bb78111dce17050591a769f8b713,24,student,single,high.school,no,no,yes,cellular,apr,thu,157,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,0
a71f7989f0829753d1186ce0b5975783,37,admin.,married,high.school,no,yes,no,cellular,may,thu,290,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
91bdbcaf7761d6e9dfb7a09eda953b42,33,entrepreneur,single,university.degree,no,no,no,cellular,may,thu,197,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,0
63dc5bace1215b0bf6c70fb1dc4bdfc4,36,admin.,married,university.degree,no,yes,no,cellular,apr,thu,970,1,999,1,failure,-1.8,93.075,-47.1,1.365,5099.1,1
1646100644bccc54e5ffe325a90e94ec,82,retired,married,university.degree,no,yes,no,cellular,oct,tue,526,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,0
1f6570a0cbb3869a3000e06b96625986,31,technician,married,high.school,no,no,no,cellular,aug,fri,171,7,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
6cacd7b49c34e68d408c58dfd47f13cc,32,technician,married,university.degree,no,no,yes,cellular,nov,wed,234,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
f2e24bc66f79bcb79d8ef0a052a47c22,38,technician,married,professional.course,no,no,yes,cellular,mar,thu,196,2,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.757,5099.1,1
df0cdca5aabee4e2ef2bb3a31a435931,33,housemaid,married,high.school,no,no,no,telephone,oct,tue,37,1,999,0,nonexistent,-0.1,93.79799999999999,-40.4,4.968,5195.8,1
4fd5b496df530f73793584c196a29ee1,32,blue-collar,married,basic.4y,no,no,no,cellular,sep,wed,830,2,999,0,nonexistent,-1.1,94.199,-37.5,0.88,4963.6,1
eadee80e7d98b44d6e3b447b6e5aba08,30,unknown,married,professional.course,no,yes,no,cellular,may,mon,359,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.354,5099.1,0
8bb93a18237dce78dd8ce218534548d3,33,management,married,university.degree,no,no,yes,cellular,nov,wed,113,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0
960f5c9287791599e94d445777053b61,51,admin.,married,university.degree,no,yes,no,cellular,aug,thu,119,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
99c774edf48299a333a453ae2fdf0ab9,28,self-employed,single,university.degree,no,yes,no,telephone,mar,fri,124,1,999,0,nonexistent,-1.8,92.84299999999999,-50.0,1.531,5099.1,0
9bd06e62e897b97154dd3cbb91af83d9,21,student,single,high.school,no,yes,no,cellular,apr,mon,110,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
e9912fd5c19ac510e4fe7c20a55e4895,46,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
89931244af759cc9f10567684599ac62,33,self-employed,single,university.degree,no,no,no,telephone,aug,wed,79,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
0c035ac294c4d4482d57db624552bfd7,31,technician,single,high.school,no,yes,no,cellular,apr,fri,596,1,999,1,failure,-1.8,93.075,-47.1,1.479,5099.1,0
fe5e8cd1cc18c4a2c506ba5c2186395f,50,technician,married,high.school,no,yes,no,cellular,dec,mon,229,1,999,1,failure,-3.0,92.713,-33.0,0.7170000000000001,5023.5,1
b031122e74f2621d801eea72f230b206,48,services,divorced,high.school,no,yes,no,cellular,jul,mon,200,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,0
be68d9657f92fe8eec10fe212174da3c,42,admin.,single,university.degree,no,no,no,telephone,jun,fri,298,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
3a8e9a3f78b3e65a55fab49aa49f259e,25,admin.,single,high.school,no,no,no,telephone,may,fri,128,8,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,0
df1214948842e755669e5d9ca7b2cf4c,29,technician,single,professional.course,no,yes,no,cellular,aug,thu,126,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
a981b666d49ff46495bebf27245bd6a1,47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,2769,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1
bfd4f3f518d771ed1e163a74360c8782,33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0
e38a364e0a9aeb2d404aa51d70668c67,37,admin.,married,high.school,no,yes,yes,cellular,nov,mon,272,1,999,0,nonexistent,-3.4,92.649,-30.1,0.722,5017.5,0
852b101701d4228b76fe60e31d8e7f97,41,technician,single,professional.course,no,unknown,unknown,cellular,nov,mon,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0
db07388ae6540a6533584f5ea76891a0,58,retired,married,high.school,no,yes,no,cellular,nov,thu,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
619f2d9471da7219397d3984dcddb84e,40,technician,married,professional.course,no,yes,no,cellular,may,tue,211,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,0
3877eebc258e26b68cd71d6d783e5f04,32,blue-collar,married,professional.course,no,yes,no,cellular,may,thu,260,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,0
cbb84cabb42311debef2715e5b61dc6e,44,technician,married,professional.course,no,no,no,cellular,nov,wed,68,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0
f1e581f443a21c3432c51c370313cc7d,47,technician,divorced,professional.course,unknown,no,no,telephone,may,wed,348,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0
dc4ce419ba9d848ca0ef2b31dd13da72,48,technician,married,university.degree,unknown,no,no,cellular,aug,fri,109,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
c273ea4298ffcc34951f147de73ae0f1,35,admin.,married,high.school,no,yes,no,telephone,may,thu,52,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,0
a2e9e0732f25ce334c65b03600a6790b,42,self-employed,married,basic.4y,unknown,yes,no,cellular,aug,thu,52,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,0
